Module	VAT_1	VAT_12	VAT_13	VAT_16	VAT_17	VAT_2	VAT_20	VAT_22	VAT_24	VAT_25	VAT_27	VAT_30	VAT_32	VAT_33	VAT_34	VAT_39	VAT_40	VAT_42	VAT_43	VAT_45	VAT_48	VAT_49	VAT_53	VAT_54	VAT_57	VAT_59	VAT_63	VAT_64	VAT_7	VAT_8	VAT_9
P3_I9_M17	-0.0597912654408368	0.00283815793177056	-0.198576935339601	-0.204321058969795	-0.0441571633875287	-0.277376025466658	0.303530337531692	0.0567468760610987	-0.0247422778553589	0.328799795358608	0.107898276071143	0.27831824689719	-0.0935894993546164	0.113101816047046	0.130394389354593	-0.0839325414443911	0.153817184973051	0.0801752629401372	0.0606899129285221	-0.0865980095773195	0.271156887292534	-0.28688446013956	0.251036476820348	-0.157037469952352	-0.311557918168531	0.096612344448567	0.0568530129889769	-0.0102146023083455	-0.167745783942415	-0.0119929873159356	-0.273450978982031
P3_I9_M18	0.0985753477806205	0.0854084930334917	0.0512677802466714	0.0373043118152531	0.071136615934413	0.0633767430243802	0.102508634931391	0.057642904663699	-0.110080922566315	0.119405682072076	0.0817701387798185	0.106382862865918	0.0916986660118838	0.144729604889505	0.148622806228054	0.110358144884678	0.133438852358692	0.119969527194189	0.164874728901927	0.126854574119298	0.132044084706347	-0.220223066516802	-0.359892543134184	-0.335098925090801	-0.193910337801845	-0.347765367300323	-0.413488681826951	-0.332262674920925	0.0846341728059741	0.0636149698710355	0.117102872038832
P3_I9_M19	-0.114391205431668	-0.117978992116278	0.281549038448727	0.292167067057583	-0.0446794977972259	-0.148165110923142	-0.177947168048378	-0.149799655323848	0.108577066293349	-0.0196921883402861	-0.0581347651884339	-0.104681760445208	-0.204449428591607	-0.019873086419132	-0.0248508669739159	-0.00980249414808242	-0.0742061337240031	0.0194731188297701	-0.0856081858200979	-0.0376589156749282	0.00908017072338665	0.267600490723392	-0.000246973058319069	-0.033374895715823	0.724280035948949	-0.118329509785971	-0.105143520250749	-0.0197850541174006	0.0634800579337255	0.0368648665232337	-0.134272504587618
P3_I9_M2	0.173262536980897	0.220573478111723	-0.416668235882907	-0.363828185120229	-0.0133305054434845	-0.00429359832306359	0.0912423728809546	0.014000891648481	-0.3145625890885	0.0755458353234251	0.00944680886732733	0.0853328587128742	0.0715508437152512	0.0467252917284077	0.0246659994664602	-0.0334251788988642	0.0677776981592263	0.03330115031933	0.0742551125439381	-0.0923416791762732	0.0709196905294098	-0.282105365693217	0.107630198597598	0.0874309120977529	-0.499398912387905	0.120075121324175	0.196773345134055	0.077141623427592	0.10138807293551	0.0783573899414122	0.192557017568642
P3_I9_M20	0.0383825234706162	-0.135756107891552	-0.324650563050573	-0.267445170809213	-0.118426249640702	0.381387902089666	-0.0457507716447465	0.166128471596586	-0.195897787700365	0.268163575649074	-0.0653990936669499	0.0593156276993832	-0.0701844430834763	0.192865853213733	0.234518519912366	0.133593859993843	0.121227266533606	0.0848281796881679	0.142180027478878	0.149009498226536	0.171386101411273	-0.313855866677424	0.0979113321961858	-0.144338533683024	-0.363709782563891	-0.00579303046576217	-0.045872606836379	0.048811468346407	-0.141565978655931	-0.0351947940058687	-0.0158694271304628
P3_I9_M21	0.169870819509049	-0.0751279852501376	-0.308280184059321	-0.148616871760098	0.00151472219329059	0.0274609359058594	-0.104915001773363	-0.145192494024808	0.422194497619624	-0.0187154651232883	-0.177278116961918	-0.138339676396799	-0.141970749356642	0.259866655748417	0.268686059557342	0.210951164512253	0.241464539907214	0.168543452927318	0.231184129401119	0.100593454176229	0.066899561333408	-0.249865797494844	-0.054847847650388	-0.109148077595695	-0.32085497059692	0.138095072976149	-0.0480045089485472	-0.11331333486707	-0.032900557608093	-0.107105356533453	-0.0128480697658874
P3_I9_M22	-0.104242699597626	-0.11906599818928	0.663286047040195	0.406336682571137	-0.0261149032748858	-0.108493759805964	-0.0991838744388292	-0.0649577784661244	0.0298931348437175	-0.0816872438472067	0.131273502565669	-0.139641516638071	-0.111003811599796	-0.112617222817357	-0.108989600129081	-0.0437679297763394	-0.107897444387636	-0.020835752153439	-0.112795111181214	0.0479193194311238	-0.10323224679615	0.238475446793863	-0.129018976843132	-0.0236695740297415	0.255499324345907	-0.188808884748706	-0.12649243840408	-0.00108570875283787	0.174951839000175	0.0133047827516833	-0.0273376034659721
P3_I9_M23	0.184289860837763	-0.115120333184401	-0.103050678779533	-0.0640888718994685	-0.0724166207333209	0.520417076787526	-0.123975410142352	0.207114517808186	0.648125593706507	-0.0299081268189644	-0.122626423002957	-0.082222108242481	0.0312222643352402	-0.0428084957048796	-0.041949364432972	-0.0381383633030608	-0.0997229150161976	-0.118536048169929	-0.093190097363176	0.0707490658813822	-0.0254885262300786	-0.118935115412723	0.0245850245456265	-0.121411538959024	-0.158724156082936	0.151906481835201	0.00990190524148446	0.0505914702307252	-0.0885054226443429	-0.120638440601806	-0.117446204485037
P3_I9_M24	-0.156648852806677	-0.143761843872502	-0.205585982545733	-0.0967657712288827	-0.0731840783971963	-0.109075758365437	0.165371726504355	-0.0931965709998351	-0.121811204301166	0.0888817873365663	-0.165932762276874	0.0424971937449513	0.0131538429670324	-0.0110287116180928	0.0194694720242136	0.568925554671874	0.116068846670773	-0.121480587802864	-0.0258348338908909	0.560551545849624	-0.0748472518802811	-0.0839811394348118	-0.162431121205556	0.0563460135562188	0.191296747267566	-0.116339610108218	0.0194329652701421	-0.0935210857694368	-0.129425782761235	0.102355935866116	0.0405013175362543
P3_I9_M25	-0.0386045772954426	-0.0320372069988556	-0.0409375194795712	-0.0542846515936979	-0.0510395804889123	-0.0467612764426688	-0.0613814760788293	-0.0229531424150254	0.00343082115630328	-5.77503514348158e-05	-0.0573880942208998	0.000461735740828396	-0.0391657888266534	-0.00965197539835946	-0.0198503157961497	0.0494468278350752	-0.0306678823730196	-0.0365959025157083	-0.0374625061908546	-0.0297225113100093	-0.0217366962026546	-0.0572815339232555	-0.0308884434045992	-0.0532678048039262	-0.0295691802884731	-0.0722164047532507	-0.0373229671936279	-0.0178269602781148	-0.0414490049827426	0.975173359505855	-0.0583915906313249
P3_I9_M3	0.0793228156594345	0.0878401044501345	-0.325299986151628	-0.267708278673694	0.10715304530542	-0.0730701681944494	0.263308323344526	0.217707575662791	-0.14951558522617	0.27255181816264	0.136945213845719	0.300940991355552	0.20799311025264	0.0606704313529445	0.0804944005023406	-0.0102259968763447	0.0348164365001246	0.00698555875541137	0.0575559104360225	-0.0522751995767105	0.153457665897794	-0.340806685576536	-0.00687313290844721	-0.144964752625603	-0.456723687017662	-0.0583896350448935	-0.0553401468320605	-0.125002819324065	-0.101455931633648	0.0232581359162548	0.0766504682621626
P3_I9_M4	-0.0241528967224403	-0.0185786421783452	-0.433186943316518	-0.368767844537627	-0.0440872272219828	-0.20277311857118	0.0741591410415346	0.027251077729346	-0.235590097999602	0.196949504012023	-0.0194756686413468	0.188420689853272	-0.0191461580087251	0.122347977626756	0.150387582250548	0.0238306158629516	0.0565291951281455	0.0492602054772546	0.104227608839076	-0.0847332073193162	0.203556280474927	-0.185411741041119	0.265079888885466	0.133173794793527	-0.293289007068037	0.217049958442939	0.268361342065615	0.167864162122297	-0.147064776900317	-0.0767215712886633	-0.0954701237904582
P3_I9_M5	-0.129548896836807	-0.139345479211664	-0.0244015438282962	-0.0239892500023888	-0.127072131378904	-0.144782493714307	-0.0844273553089659	-0.105963247298459	-0.131060541078993	0.102934081437677	-0.0683544737026145	-0.0466495151413737	-0.146244865238366	0.303567620972351	0.317446709429054	0.275996596994574	0.322118408284167	0.260606820358352	0.306196796557404	0.244450640222592	0.302941567233737	-0.1581028366579	-0.0862221711445441	-0.130423441497017	-0.136774804832004	-0.115662215897178	-0.111495874551256	-0.0973146368695839	-0.157982330418193	-0.12692241350094	-0.143518723380153
P3_I9_M6	0.108376558331507	0.0366403314146414	-0.23023763145536	-0.190750952551985	-0.188346174884115	0.0280527440609003	0.209947536072249	-0.121518512326135	-0.204072275799805	0.178020960823197	-0.0234707526840626	-0.0247855546726385	-0.253822924079572	0.243229615369059	0.19889085144364	0.0490846611484105	0.414593685498828	0.209931752702011	0.172673799898147	0.0384740146559322	0.217985453788562	-0.332327039737474	0.0479060640152695	-0.171242522995566	-0.327429439581489	-0.0286625691039113	-0.0205087052624039	-0.0629517084649972	-0.0377632165070925	0.101420095488789	-0.0373381446045347
P3_I9_M7	0.156791347527691	-0.000316459328839835	-0.438435021345243	-0.308599894902947	-0.0344901443758642	0.157691412463149	-0.0176620782192382	-0.0682837732838898	-0.238275100701016	0.0341209189535113	-0.0406434635235245	-0.0858310515182848	-0.0578582980402448	0.205303489368399	0.184385748373519	0.149638110568614	0.236616085613705	0.138400554523198	0.181592409672787	0.0778983785821631	0.0409464984049314	-0.308253115803457	-0.0241771210794374	0.0591963296256791	-0.439817249753519	0.039576294788983	0.127074390955121	0.0287839384669434	0.0555337670040321	-0.047168563193857	0.236261660176934
P3_I9_M8	-0.0587295525673468	0.104589571358455	-0.252915076022001	-0.335941689077638	0.158415082579212	-0.275306835618354	0.176607299140404	0.209280484477594	0.0372138053227893	0.111729843792438	0.0828145743342542	0.325443371962592	0.253958429861375	-0.155136506029113	-0.0929484365777355	-0.170505680837734	-0.166592684246143	-0.128755120633331	-0.0952726630623484	-0.208758028889855	0.0331235214709605	-0.00334208120597372	0.259934036708653	0.137934401433442	-0.217336482784593	0.217367262388981	0.222510385999087	0.133979491369769	-0.103505369131355	-0.136535319847682	-0.0633200356688033
P3_I9_M9	0.072797497698454	0.243727432616923	-0.159222262282189	-0.182011282703213	-0.050877694185832	-0.17710506245338	0.416131360833415	0.109438210026514	-0.0340317347152828	0.246541923213948	0.0589822678831243	0.220348090163283	-0.048475567354167	-0.0198494297984629	-0.0479074066456181	-0.253515081264868	0.053529075895735	-0.018768991148133	-0.0380942527471547	-0.237040360031771	0.212017034836462	-0.248625907244099	0.251976671476686	-0.195489327699883	-0.370651222423163	0.081823189221319	0.065741098597331	-0.0213957247784769	-0.0224870084227552	0.206663957510933	-0.114169494075678
P4_I9_M1	-0.0562377358439963	-0.0907740733697141	-0.265287466542769	-0.21311580824962	-0.0406508676264673	-0.142031325051637	0.199863748442762	0.0282381449304266	-0.134286543791182	0.253009773488605	0.0273135724082324	0.0911277337043929	-0.0813733086314721	0.242154804924215	0.252800283877684	0.100938853382214	0.294572689654225	0.214679405302984	0.231267125713988	0.0917628683186233	0.301596364374389	-0.291108366268596	0.0469652766272518	-0.101743671577074	-0.340160711285409	-0.0706534786132448	-0.0904540213423687	-0.106574298103266	-0.208730821731788	-0.0347978918719983	-0.108310255249391
P4_I9_M10	0.101649686368577	0.0976034083782489	-0.240778670136965	-0.190962311564515	-0.0874845262761866	-0.0770329848541221	-0.050383206633294	-0.0764728481650576	-0.24133598090558	0.371766277162072	-0.105514865549715	0.26668921597975	-0.0595664326129203	0.227917737918169	0.310612179619467	0.130525158741528	0.0922306151105505	-0.0585315374845556	0.14040327087912	-0.0251641155025079	0.328188218560125	-0.31715405171761	0.0376759290962024	-0.143035906953024	-0.341193652107513	-0.0943503482955751	0.00562739228841391	-0.0986724437105136	-0.0685915183161812	0.0896348384716117	0.0757014722120018
P4_I9_M11	0.144775358385953	0.0144698294471546	-0.443446711484445	-0.320579449041523	0.0716246833328373	0.159815968324512	-0.0366454291437851	-0.00225237413428312	0.122280593902886	0.000440642264180314	-0.044481549633143	-0.0158593277742139	0.0901347666275026	0.110815260781269	0.106670553892897	0.106420684352637	0.169913238621212	0.0500390185687123	0.130899508261169	0.0551627025344897	-0.0371418287474062	-0.335834321489172	-0.0231164336638722	0.0463856663939555	-0.557121748331486	0.0819993435345144	0.14785241549009	0.00133731319684319	0.107885016342451	-0.129173252006809	0.226729861194876
P4_I9_M12	0.105176282782911	0.303302839019407	-0.282291913201764	-0.278552993717017	-0.112218903961978	-0.10482695892176	0.239406371583779	0.0159633686700736	-0.336042737142752	0.0764015598254602	0.0384161156136482	0.116154151699896	-0.014134633743511	0.0158757258657446	-0.019362415422872	-0.155672126453482	0.113497914849637	0.0591560244796078	0.0693928314654088	-0.141426624842457	0.191519248163456	-0.281297140768277	0.213905350859385	-0.0172026730160125	-0.447819966962169	0.113076077714183	0.147579704392124	0.0839555860365707	0.0596174178983825	0.225713561676967	0.00273895555740968
P4_I9_M13	0.0182597667727876	0.240143051180869	0.0167454242047746	-0.111585378790599	-0.142781081321887	-0.189277891332949	0.413885531020354	-0.0857786587673303	-0.0700661650707246	0.194097033109418	-0.0573121074480945	0.0357336076738733	-0.227415783875707	0.0486173947516654	-0.0347788271262484	-0.201741673177802	0.315147164254761	0.0485038848523072	0.0701881212724372	-0.230665800146303	0.276256541571103	-0.172245451179592	0.198438452555525	-0.166095309159925	-0.232985767953945	-0.0328209433185764	-0.0253088450331316	-0.0679908724940178	0.0137396355845469	0.348839806869308	-0.189744859476898
P4_I9_M14	-0.0415948737099045	-0.0185601644446257	0.0606238086689176	-0.0322742778666021	-0.2259814389147	-0.232061691377384	0.2489451150122	-0.117273522441789	-0.137260951769123	0.247751059199686	0.0170152041561475	0.0314439581923217	-0.342905140401183	0.230929197331963	0.20666762482855	-0.041559320839501	0.317764273328668	0.175335640066404	0.156006919374118	-0.0735273544184189	0.325286737730653	-0.214241047918841	0.191961396943586	-0.223723940784056	-0.1132539399261	-0.0253349113595245	-0.0558091898020586	-0.0123216714703546	-0.067098982849737	0.0652828449064333	-0.300231359445746
P4_I9_M15	0.119776640663405	0.217092193467277	-0.116085791973062	-0.127316061514499	0.0447094477317608	-0.0128302909890943	0.25294920741265	0.170511693909537	-0.0952059494788733	0.240590756985815	0.151209826211558	0.271796528105178	0.151589710836729	0.0552716433210294	0.0621434461491401	-0.0185334069648276	0.0709010939498579	0.0319907635499964	0.0495791808840111	-0.0521703994718912	0.155235140406932	-0.349416528286989	-0.176719183508764	-0.324268657155958	-0.35933135316736	-0.220518177148567	-0.235671367237502	-0.244560283457278	0.0377364670428919	0.135602802074893	0.113940907652005
P4_I9_M16	0.119852633835201	0.0316897443505058	-0.286198950682622	-0.367031928878198	-0.141886445021991	0.216539406037455	0.180728159894645	0.0151081962520146	-0.0586350233207946	-0.012783538178183	0.0243480700929244	-0.0592590847112533	-0.111914053354655	0.213414763802231	0.185818149688201	0.0584864539827882	0.362992221391104	0.169261242431444	0.134485312675117	0.107249398738062	0.0736294770079131	-0.356064419999064	0.0550013398423452	-0.11711894967914	-0.441186709685973	0.0505956047093192	0.0546999309546187	0.00449111919706346	0.0142175977453318	-0.154447819389931	0.033918100273523
P4_I9_M17	0.210365517484446	0.362205111749483	-0.138762593554975	-0.162125660975553	0.0815281334783136	0.0289115934186307	0.268752696570575	0.138768713679999	-0.155202468562234	0.160477262583008	0.124190583462465	0.188444287770513	0.155603588555546	-0.0956588066909663	-0.118892781686441	-0.225447837677487	-0.0919864826982887	-0.0895427744850228	-0.0504270353439567	-0.220875448124491	0.0214062395480614	-0.279099229625285	0.0353495539418479	-0.141765753918249	-0.438266576430424	-0.03559514809833	-0.00715380447456696	-0.0933012020739091	0.141780247060412	0.199762595059169	0.226557480057712
P4_I9_M18	0.0274269881019016	0.0604985780031434	-0.366570021456326	-0.377544884887548	0.174796546022487	-0.211444666256107	0.232255028838116	0.204267799861717	0.231777784368197	0.149628010980007	0.0582120355145667	0.322583295834807	0.211442693266473	-0.00692512529553398	0.0307677067924928	-0.031832550398324	-0.0297582166025813	-0.052064369242762	0.0377109316061304	-0.0873725776451335	0.121457271270382	-0.216440155431876	0.149188656042158	-0.0397061153080348	-0.389529058675583	0.131915099824607	0.0500684334132964	-0.026349211666872	-0.162642134490467	-0.124599371505105	-0.0712184008782287
P4_I9_M19	0.0633571417007541	-0.159304941748532	-0.0404692055973148	0.0373403328558532	-0.140420504342913	0.0820148571114889	-0.111514707132714	-0.275114867195897	-0.26397181667473	0.0697146543506161	-0.110953784470795	-0.190257052750001	-0.328156610721948	0.298403001807266	0.267180242731927	0.232148478778655	0.332716443225117	0.232312741731171	0.180166172425102	0.110731566130962	0.127221431711346	-0.0892186318684268	-0.153815614156047	-0.0600130479532035	0.25885376744003	-0.215929158254524	-0.118486760919562	-0.0864359605339877	-0.0659082372026642	0.0779749417055039	0.0398351278174682
P4_I9_M2	0.0037012243056157	-0.108078460927472	-0.369031572314959	-0.308043566843172	0.0216041548699564	-0.0727541186600357	-0.145188714379348	-0.0562255456737527	-0.445857499194295	0.157723995325292	-0.0391731834037332	0.0637789086157645	-0.0106223907288032	0.261663510045404	0.298609403607247	0.247476883765151	0.175882948846091	0.119993920669753	0.227498851984449	0.0652997876493632	0.146003487679934	-0.230659474371349	-0.0608644651612503	0.150071847440018	-0.160470641563328	-0.0334001564426123	0.109023742751651	0.0567147650881116	-0.0655241378018958	-0.123280546934176	0.124127041756381
P4_I9_M20	-0.0754277374537173	-0.0685045030357735	-0.108270985316975	-0.108256305163286	-0.118310635298463	-0.130911799525718	-0.12214166595836	-0.128739494399617	-0.124522656060915	0.0706125474216838	-0.131597905141769	-0.0603406366067029	-0.124710580550373	0.467740115980197	0.429739251497376	0.372629706185553	0.231680084559211	-0.0178517874111403	0.202245502705795	0.00210938608136607	0.364314054063951	-0.116878216947869	-0.0310377942204833	-0.103686051658109	-0.127719937022814	-0.0758803861055629	-0.0514369767534313	-0.0821684238977029	-0.0440638376652543	-0.0985914966760803	-0.0900208356250174
P4_I9_M21	0.0357957996120317	-0.0656415494621874	-0.0780054200418686	-0.108201975850255	-0.103233311041628	0.840109168797924	-0.0932683971717129	0.299120559696473	0.0215040636634915	0.0764526571239816	-0.0904034477824726	-0.0238252519910422	0.0443940433455753	-0.0590187958875371	-0.0384555904978643	-0.0411362980157865	-0.0842526827495592	-0.0844457578043623	-0.09141564240224	0.0414742452600854	-0.0309446838903485	-0.0949425065763939	0.216344100854453	-0.104899461021524	-0.125053779870735	-0.0199425852453599	0.00230516605555171	0.0472575144542153	-0.111916737137752	-0.088173554276423	-0.0875798901467306
P4_I9_M22	0.0213428857407516	-0.204883731414325	-0.438138801158219	-0.313750348952119	-0.134572563570032	0.00461449388079534	-0.0139897689715339	-0.0940487624870613	-0.287889463128265	0.0303300013034951	-0.0981823373954145	-0.0997621950682235	-0.158593313583061	0.214036879447596	0.173572191136834	0.12636539133352	0.212825379306157	0.166591662244847	0.165813086898261	0.0454485656596862	0.132381456947633	-0.0948610029873287	0.217701497435185	0.13753921916111	-0.214220128342313	0.22815219620181	0.263825372744045	0.185764601419132	-0.0880598109318596	-0.115628875681153	0.0302762228100489
P4_I9_M23	-0.0190921557971891	0.0678982739471791	-0.388378078648578	-0.290790533381291	-0.0729534201630807	-0.0802829702448136	0.385483133214088	0.209741455574764	-0.138506094237263	0.112253009440509	0.237802862776383	0.189798141831118	0.33964009520974	0.0216247823254717	0.112380361382364	0.0558134572854833	0.195153715733773	-0.0186926622870677	0.062452784501653	-0.0984820824474566	0.128745902551455	-0.326600319073698	-0.0302668513935828	-0.13407317714004	-0.288305791527306	-0.0830654989446152	-0.0442525496901983	-0.0426047418983328	-0.0727498845877999	0.0601042423566347	-0.0497954066683034
P4_I9_M24	0.0469478123577641	0.216188781958037	-0.070030128328558	-0.181050356785272	0.167677771924903	-0.255693842760618	0.343729560543229	0.250579367458121	-0.0464099601753142	0.132932449710236	0.197800374167996	0.340233939957315	0.314952290495164	-0.21517977237981	-0.227448825601232	-0.253319795387394	-0.176093806058387	-0.169863931023896	-0.131279805454679	-0.263694993144972	0.0239737052294405	-0.0624274672742894	0.130932706082052	-0.0306463748960567	-0.155790088732154	0.0511873172612815	0.0314983195085723	-0.0340716067003315	-0.0423438360129819	0.050397522681707	0.0163126713801299
P4_I9_M25	0.279148144527278	-0.0405562516575145	-0.235062961314328	-0.0367688637342808	-0.11756490522777	0.241536617981221	0.0321045054401893	-0.156281889769802	-0.312462164987111	0.0561323487254575	-0.0703677726758219	-0.142028064882601	-0.154119416351619	0.190432106534131	0.220854638623384	0.181728378177313	0.264222868475209	0.13890751368106	0.154220020863949	0.0953983104342012	0.0915555611244852	-0.285009376355228	-0.108431515188995	-0.0603797346534607	-0.361777960219756	-0.144295964613818	-0.06531625603295	-0.0736850178534498	-0.0375323848059699	0.177851446628515	0.277548039108083
P4_I9_M4	0.0400985548398487	0.0424429621514724	-0.423646497591678	-0.402006958366398	0.155258334586426	0.00553904712019339	0.00243733789666993	0.156080791409039	0.0102320290200858	0.06980439612195	0.0579799218214791	0.149835882381208	0.275702204916173	-0.0295225019778453	0.0150993578140182	0.0537532827425652	-0.00560990741880878	-0.0660018622546626	0.06512786842494	-0.0150896404245403	-0.0192101727439184	-0.225954823059916	0.0465954262824635	0.198207687992573	-0.508379083223818	0.128538474704698	0.220238234157994	0.0523349520667066	-0.0305328047557984	-0.192893886783311	0.17354139215019
P4_I9_M5	0.0235632969131941	0.216265032974331	-0.346792414205513	-0.382797601396388	-0.000802177185720405	-0.213564442708338	0.157898446687936	0.0463287507989517	-0.18448850183831	0.0902897493945443	0.0271548723808571	0.191564796155292	0.0747541350012941	-0.0856429530241734	-0.074413919233525	-0.194301912634766	-0.0626603953402283	-0.037530112380806	-0.0267411313887366	-0.190288639455566	0.0530149411183196	-0.104759613196326	0.306883244196726	0.183160427663551	-0.290705814626383	0.252874812069895	0.319816830609741	0.202093022752826	0.0329754012056642	0.028060707746825	-0.0112088390551669
P4_I9_M6	-0.0841520352729255	-0.0994016072682999	-0.386943021745081	-0.365690956123613	0.0962792875010539	-0.257936677317413	0.139180558131897	0.141966666248496	-0.251778105067153	0.273299685982245	0.0544352809268149	0.290739389222701	0.174470038484606	0.0950245055663032	0.160775022396363	0.0278854803835777	-0.000546759084335963	0.0130639641744423	0.119900644366263	-0.0650249297290047	0.161820577949668	-0.165525053372644	0.129806184098633	0.154393086017134	-0.276130747405869	0.0822981693994533	0.154266068425175	0.0963154465026056	-0.201789926026169	-0.120677873134151	-0.0903223642307713
P4_I9_M7	0.0651447077860495	0.0980193613000732	-0.345344438043152	-0.253705508429117	-0.212658816698848	-0.0690008028475999	0.0624315264386516	-0.134517664750146	-0.359150830608151	0.179256075968157	-0.100074191600478	0.00144366778001051	-0.188876368272863	0.189548993469195	0.251450598526427	0.100915565572958	0.271842914354112	0.16222780453956	0.178113297127418	-0.0119449825870485	0.192146239970916	-0.26818856691677	0.120417741858107	0.0417192496371983	-0.341176609359741	0.0556022580726949	0.123376827383326	0.0833336467674965	0.00302369879745777	0.123293571205702	-0.0186689664415932
P4_I9_M8	0.0691615442749225	0.0271467063638292	-0.318122661812275	-0.288198237100572	-0.123761975350426	-0.0294034911896611	0.045720024493632	0.0695896873515925	-0.135324887591168	0.186231249783361	0.0119885634173375	0.180895019690141	-0.167878174966037	0.20440072700701	0.260783054065575	0.024288180404242	0.036232235933854	0.159051636940808	0.00639423828199092	0.0233686476127566	0.206439072839591	-0.312870144987918	0.223431674647884	-0.238787687099962	-0.448313094157953	0.15397620647372	0.13764761762685	0.130257597092732	0.0154811301985895	-0.157775983505479	0.0479515232610333
P4_I9_M9	0.0141194848123059	0.00976878977914086	-0.184659722231952	-0.0971268016463682	-0.156090284124521	-0.277286521701717	0.19282360281318	-0.064805728668111	-0.169953746897829	0.359580665440737	-0.00876721106908254	0.218879905085135	-0.283175662930189	0.120905874008891	0.152967231663555	-0.111922086625557	0.0504069641735505	0.0765345993891078	0.00446672690727822	-0.208094514025424	0.331273214944017	-0.189515593418661	0.30616358201726	-0.104168967382541	-0.206805238580685	0.161773906468878	0.152149482274103	0.0711699721791814	-0.056822484689769	0.133717499456443	-0.237506937420358
P5_I8_M1	0.101702233449052	0.299183876630855	-0.319726191252297	-0.343311945062447	-0.0292842550135761	-0.0358230767621171	0.284474040170999	0.0286190230989861	0.0158548974034277	0.111527895094323	0.0632460289829979	0.110118668005457	0.0654055321210609	0.0244216548120698	-0.0153529741872163	-0.18674839997065	0.137800818875966	0.0221677166279834	0.0510486606156794	-0.104627473130682	0.107427504509133	-0.345835470771331	0.228020116282389	-0.077767763590047	-0.516959619338852	0.127753136413714	0.141527143910033	0.00810225115250866	0.0380692175957729	0.00377927002305578	0.0051874833037528
P5_I8_M10	-0.0435634974258837	-0.248518043536472	-0.226351878812367	-0.10748326589198	-0.0478210154624613	0.105696239858789	0.154796850872788	-0.100571772583364	-0.169876663719898	0.260427422104171	-0.0794744552041958	-0.0355866421252561	-0.153050734837094	0.34639777622444	0.349410486940284	0.267660236445672	0.375970850667281	0.0732131434983535	0.106004820399839	0.177168648307598	0.0273952517853572	-0.208263337159125	0.00866096554634141	0.0102086128896389	-0.245897078001051	-0.112900092946609	-0.0268140844911154	-0.0706901187014539	-0.243653700376324	-0.106732436573037	-0.0357624876928649
P5_I8_M11	-0.22628664451803	-0.232492963180425	-0.0556395197145853	-0.0567276979021517	-0.179003515171878	-0.25888907420553	-0.119302809442587	-0.132411406879047	0.131021941952986	0.0262294940511536	-0.102593658936771	-0.0995252115932756	-0.201472084945652	0.209608087388858	0.24418405237114	0.186530659025327	0.246677902423202	0.233406017904904	0.236447439013218	0.163489351108345	0.243023549276808	-0.00264093707596692	0.163332006138208	0.0554597538437113	-0.0949887385935262	0.124024583198122	0.171748608488059	0.0814132633990849	-0.258981485614259	-0.208152061086223	-0.287488900723218
P5_I8_M12	0.0128266140840377	0.00770296612656372	-0.313650577225629	-0.302174161589769	0.116156547996677	-0.0781736108630801	0.0846809275583233	0.152560803126292	-0.269519127676588	0.297015421386889	0.0285760513810166	0.399471415589883	0.17319962634383	0.131668975737627	0.218404135573542	0.114388630434129	-0.0932921276969195	-0.0829180177841271	0.0852783297768735	-0.0197655131632734	0.226992691305676	-0.30276802557771	0.00527632734479177	-0.0876918359392795	-0.352300549207665	-0.0367128652800733	0.0183896957305367	0.0109455041350733	-0.131742251848059	-0.0875145567843986	0.074688557004811
P5_I8_M13	0.0438770215535571	0.220357559325543	-0.155932261584881	-0.235553081025274	0.176900786143	-0.308541650064475	0.0910881827817346	0.0515715975201783	0.507078964875174	-0.0948673224820183	-0.0225428659015677	0.185233609162187	0.236075189942038	-0.115216436927871	-0.12630987143265	-0.158907729630554	-0.171140165538892	-0.140735340534065	-0.0441483722987987	-0.210932634554232	-0.0315700946751199	-0.0262168750462363	0.19094297329829	0.0981200870978986	-0.197995882126152	0.279106510900379	0.180543677138422	0.0238567666727888	-0.0245195351320702	-0.147320648570509	-0.0723021588858258
P5_I8_M14	0.215876507169028	-0.13372038525671	-0.141795040180177	-0.029306620689071	-0.156393931808715	0.195332034001334	-0.102191402533036	-0.155448099029463	-0.135057464112527	-0.0206478150446501	-0.117253800578151	-0.134866625682554	-0.226831284318238	0.268911494271013	0.315403244027255	0.230976425277901	0.292422010936412	0.205323003340155	0.246035025015305	0.182079376295582	0.176582927833289	-0.213043587339373	-0.094984777907205	-0.202718579461275	-0.239638917698755	-0.120443905226013	-0.118810640067078	-0.168310013245783	-0.013811024835451	0.0339428075202567	0.162389059326693
P5_I8_M15	-0.0133249539742467	-0.0716363779488223	-0.141117863210611	-0.140594513482699	0.259441306702608	-0.128927635474966	0.256968310658398	0.314820170113593	0.0295855632841671	0.338388606918542	0.190489050612971	0.509851166477395	0.226371890551117	-0.0442407759463007	-0.00547102164991322	-0.119131116097522	-0.158956681430439	-0.134795337829522	-0.118949480150776	-0.146410230310654	0.00584707728837856	-0.16118434820241	0.0297010809876534	-0.223826387372436	-0.195340593801932	-0.00510867081443207	-0.0517925938139805	-0.0289679887906069	-0.141329208537839	-0.0838841062574468	-0.0464743384972663
